name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Contact Search / request_306	201	200	1	350	350	1680	3690	3690	1680	1073	1070	1680	394	393	0	1680	1650	1680	3500	3500	1680	t < 800 ms	4	1	800 ms < t < 1200 ms	170	84	t > 1200 ms	26	12	failed	1	0	0	0	0
Contact Search / request_307	201	200	1	310	310	1660	1840	1840	1660	407	401	1660	207	187	0	500	500	1660	1650	1620	1660	t < 800 ms	196	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	4	1	failed	1	0	0	0	0
Contact Search / request_308	201	200	1	310	310	1550	1800	1800	1550	513	508	1550	377	370	0	1590	1590	1550	1720	1720	1550	t < 800 ms	180	89	800 ms < t < 1200 ms	0	0	t > 1200 ms	20	9	failed	1	0	0	0	0
Contact Search / request_309	201	200	1	310	310	11540	11540	4100	11540	605	550	11540	916	493	0	1710	1690	11540	2380	1880	11540	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	24	11	failed	1	0	0	0	0
Contact Search / request_310	201	199	2	310	310	1790	10460	2530	10460	570	514	6125	820	421	4335	1710	1620	10460	1980	1970	10460	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	21	10	failed	2	0	0	0	0
Contact Search / request_311	201	199	2	310	310	1590	2040	2040	1930	563	551	1760	456	441	170	1700	1670	1930	1850	1800	1930	t < 800 ms	172	85	800 ms < t < 1200 ms	0	0	t > 1200 ms	27	13	failed	2	0	0	0	0
Contact Search / request_312	201	200	1	310	310	1460	1900	1900	1460	543	538	1460	419	415	0	1640	1640	1460	1840	1840	1460	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	24	11	failed	1	0	0	0	0
Contact Search / request_313	201	201	0	310	310	-1	1790	1790	-1	540	540	-1	410	410	-1	1610	1610	-1	1770	1770	-1	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	25	12	failed	0	0	0	0	-1
Contact Search / request_294 Redirect 1	4	4	0	520	520	-1	660	660	-1	588	588	-1	58	58	-1	660	660	-1	660	660	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_295 Redirect 1	2	2	0	90	90	-1	110	110	-1	100	100	-1	10	10	-1	110	110	-1	110	110	-1	t < 800 ms	2	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_296 Redirect 1	4	4	0	480	480	-1	1840	1840	-1	890	890	-1	551	551	-1	1840	1840	-1	1840	1840	-1	t < 800 ms	3	75	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	0	0	0	0	-1
Contact Search / request_297 Redirect 1	4	4	0	480	480	-1	660	660	-1	563	563	-1	80	80	-1	660	660	-1	660	660	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_299 Redirect 1	4	0	4	140	-1	140	220	-1	220	170	-1	170	31	-1	31	220	-1	220	220	-1	220	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Contact Search / request_304 Redirect 1	4	4	0	490	490	-1	580	580	-1	518	518	-1	29	29	-1	580	580	-1	580	580	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_305 Redirect 1	4	4	0	520	520	-1	580	580	-1	543	543	-1	9	9	-1	580	580	-1	580	580	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_306 Redirect 1	4	0	4	220	-1	220	370	-1	370	298	-1	298	52	-1	52	370	-1	370	370	-1	370	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Issue Date	201	199	2	30250	30250	44350	53350	35150	53350	32045	31876	48850	0	1178	0	34250	34250	53350	35150	34850	53350	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	199	99	failed	2	0	0	0	0
Issue Date / request_314	201	201	0	310	310	-1	1950	1950	-1	570	570	-1	456	456	-1	1670	1670	-1	1840	1840	-1	t < 800 ms	171	85	800 ms < t < 1200 ms	0	0	t > 1200 ms	30	14	failed	0	0	0	0	-1
Issue Date / request_315	201	200	1	310	310	10320	10320	2960	10320	608	559	10320	830	468	0	1720	1700	10320	2160	1870	10320	t < 800 ms	173	86	800 ms < t < 1200 ms	0	0	t > 1200 ms	27	13	failed	1	0	0	0	0
Issue Date / request_316	201	200	1	310	310	11670	11670	2270	11670	611	556	11670	899	444	0	1630	1610	11670	2010	1970	11670	t < 800 ms	170	84	800 ms < t < 1200 ms	3	1	t > 1200 ms	27	13	failed	1	0	0	0	0
Issue Date / request_317	201	200	1	310	310	10470	10470	2740	10470	590	541	10470	830	448	0	1700	1690	10470	2070	1960	10470	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	24	11	failed	1	0	0	0	0
Issue Date / request_318	201	200	1	310	310	1710	2030	2030	1710	526	520	1710	408	400	0	1620	1610	1710	1760	1760	1710	t < 800 ms	177	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	23	11	failed	1	0	0	0	0
Issue Date / request_319	201	200	1	310	310	1620	2050	2050	1620	534	529	1620	425	418	0	1630	1630	1620	1830	1830	1620	t < 800 ms	176	87	800 ms < t < 1200 ms	1	0	t > 1200 ms	23	11	failed	1	0	0	0	0
Issue Date / request_320	201	200	1	310	310	1430	1850	1850	1430	600	596	1430	468	466	0	1680	1680	1430	1760	1760	1430	t < 800 ms	167	83	800 ms < t < 1200 ms	0	0	t > 1200 ms	33	16	failed	1	0	0	0	0
Save IMP	201	194	7	24510	24510	30620	60770	30310	60770	27365	26897	40337	0	1242	0	29950	29220	60770	37830	30030	60770	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	194	96	failed	7	3	0	0	0
Save IMP / request_321	201	200	1	310	310	1820	1970	1970	1820	492	486	1820	365	353	0	1610	1610	1820	1820	1800	1820	t < 800 ms	184	91	800 ms < t < 1200 ms	0	0	t > 1200 ms	16	7	failed	1	0	0	0	0
Save IMP / request_322	201	201	0	320	320	-1	3600	3600	-1	993	993	-1	556	556	-1	2130	2130	-1	3020	3020	-1	t < 800 ms	123	61	800 ms < t < 1200 ms	41	20	t > 1200 ms	37	18	failed	0	0	0	0	-1
Save IMP / request_323	201	201	0	310	310	-1	1830	1830	-1	419	419	-1	199	199	-1	530	530	-1	1620	1620	-1	t < 800 ms	194	96	800 ms < t < 1200 ms	3	1	t > 1200 ms	4	1	failed	0	0	0	0	-1
Save IMP / request_324	201	201	0	310	310	-1	2500	2500	-1	480	480	-1	352	352	-1	1560	1560	-1	1680	1680	-1	t < 800 ms	184	91	800 ms < t < 1200 ms	1	0	t > 1200 ms	16	7	failed	0	0	0	0	-1
Save IMP / request_325	201	201	0	310	310	-1	35110	35110	-1	1408	1408	-1	2430	2430	-1	2470	2470	-1	2980	2980	-1	t < 800 ms	4	1	800 ms < t < 1200 ms	138	68	t > 1200 ms	59	29	failed	0	0	0	0	-1
Save IMP / request_326	201	200	1	310	320	310	2280	2280	310	429	430	310	227	227	0	510	510	310	1600	1600	310	t < 800 ms	194	96	800 ms < t < 1200 ms	0	0	t > 1200 ms	6	2	failed	1	0	0	0	0
Save IMP / request_327	201	201	0	360	360	-1	2170	2170	-1	618	618	-1	165	165	-1	780	780	-1	980	980	-1	t < 800 ms	192	95	800 ms < t < 1200 ms	7	3	t > 1200 ms	2	0	failed	0	0	0	0	-1
Save IMP / request_328	201	201	0	390	390	-1	1550	1550	-1	701	701	-1	121	121	-1	910	910	-1	1030	1030	-1	t < 800 ms	168	83	800 ms < t < 1200 ms	32	15	t > 1200 ms	1	0	failed	0	0	0	0	-1
Save IMP / request_329	201	201	0	310	310	-1	700	700	-1	382	382	-1	65	65	-1	470	470	-1	610	610	-1	t < 800 ms	201	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_330	201	201	0	320	320	-1	2620	2620	-1	562	562	-1	417	417	-1	1680	1680	-1	1960	1960	-1	t < 800 ms	180	89	800 ms < t < 1200 ms	0	0	t > 1200 ms	21	10	failed	0	0	0	0	-1
Save IMP / request_331	201	201	0	320	320	-1	2360	2360	-1	435	435	-1	155	155	-1	550	550	-1	650	650	-1	t < 800 ms	200	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	0	failed	0	0	0	0	-1
Save IMP / request_332	201	201	0	330	330	-1	960	960	-1	613	613	-1	83	83	-1	760	760	-1	880	880	-1	t < 800 ms	195	97	800 ms < t < 1200 ms	6	2	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_333	201	200	1	310	310	10460	10460	2620	10460	439	389	10460	728	169	0	500	500	10460	620	590	10460	t < 800 ms	199	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	0	failed	1	0	0	0	0
Save IMP / request_334	201	200	1	340	340	11860	11860	4080	11860	1694	1643	11860	882	514	0	2820	2800	11860	3920	3160	11860	t < 800 ms	4	1	800 ms < t < 1200 ms	3	1	t > 1200 ms	193	96	failed	1	0	0	0	0
Save IMP / request_335	201	200	1	320	320	1530	1530	1160	1530	417	412	1530	122	92	0	520	510	1530	940	750	1530	t < 800 ms	198	98	800 ms < t < 1200 ms	2	0	t > 1200 ms	0	0	failed	1	0	0	0	0
Save IMP / request_336	201	201	0	330	330	-1	1800	1800	-1	449	449	-1	149	149	-1	590	590	-1	1210	1210	-1	t < 800 ms	197	98	800 ms < t < 1200 ms	1	0	t > 1200 ms	3	1	failed	0	0	0	0	-1
Save IMP / request_337	201	201	0	330	330	-1	3150	3150	-1	500	500	-1	347	347	-1	800	800	-1	2220	2220	-1	t < 800 ms	190	94	800 ms < t < 1200 ms	3	1	t > 1200 ms	8	3	failed	0	0	0	0	-1
Save IMP / request_338	201	201	0	330	330	-1	920	920	-1	493	493	-1	90	90	-1	660	660	-1	820	820	-1	t < 800 ms	198	98	800 ms < t < 1200 ms	3	1	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_339	201	201	0	310	310	-1	620	620	-1	376	376	-1	56	56	-1	480	480	-1	520	520	-1	t < 800 ms	201	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_322 Redirect 1	4	0	4	100	-1	100	200	-1	200	155	-1	155	36	-1	36	200	-1	200	200	-1	200	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Save IMP / request_325 Redirect 1	4	0	4	150	-1	150	330	-1	330	200	-1	200	75	-1	75	330	-1	330	330	-1	330	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Save IMP / request_326 Redirect 1	4	4	0	480	480	-1	530	530	-1	505	505	-1	21	21	-1	530	530	-1	530	530	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_327 Redirect 1	4	3	1	10	500	10	1710	1710	10	688	913	10	625	564	0	1710	1710	10	1710	1710	10	t < 800 ms	2	50	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	1	25	0	0	0
Save IMP / request_328 Redirect 1	4	4	0	500	500	-1	2090	2090	-1	948	948	-1	662	662	-1	2090	2090	-1	2090	2090	-1	t < 800 ms	3	75	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	0	0	0	0	-1
Save IMP / request_330 Redirect 1	4	4	0	490	490	-1	640	640	-1	548	548	-1	51	51	-1	640	640	-1	640	640	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_331 Redirect 1	4	4	0	520	520	-1	760	760	-1	630	630	-1	87	87	-1	760	760	-1	760	760	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_332 Redirect 1	4	4	0	540	540	-1	1900	1900	-1	1473	1473	-1	542	542	-1	1900	1900	-1	1900	1900	-1	t < 800 ms	1	25	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	75	failed	0	0	0	0	-1
Save IMP / request_334 Redirect 1	4	4	0	510	510	-1	1870	1870	-1	1500	1500	-1	573	573	-1	1870	1870	-1	1870	1870	-1	t < 800 ms	1	25	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	75	failed	0	0	0	0	-1
Save IMP / request_335 Redirect 1	4	4	0	480	480	-1	520	520	-1	500	500	-1	16	16	-1	520	520	-1	520	520	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_336 Redirect 1	4	4	0	480	480	-1	1750	1750	-1	828	828	-1	533	533	-1	1750	1750	-1	1750	1750	-1	t < 800 ms	3	75	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	0	0	0	0	-1
Save IMP / request_337 Redirect 1	4	4	0	510	510	-1	660	660	-1	563	563	-1	54	54	-1	660	660	-1	660	660	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Save IMP / request_338 Redirect 1	4	4	0	480	480	-1	570	570	-1	540	540	-1	35	35	-1	570	570	-1	570	570	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
